sku_id,particulars,item_type,item_group,sub_group,uom,sale_group,gst
2984,pm24-tasties brazil nuts monocarton 50 gm,pm,packaging,monocarton,0.000,pm,0.050
2985,pm24 - tasties chat masala makhana pouch roll 25 gm,pm,packaging,pouch roll,0.000,pm,0.050
2986,pm24-tasties chilli almonds monocarton 75 gm,pm,packaging,monocarton,0.000,pm,0.050
2987,pm24-tasties chilli garlic cashew-flavourful & crunchy 75 g,pm,packaging,monocarton,0.000,pm,0.050
2988,pm24-tasties hazelnut-a turkish indulgence 50 g,pm,packaging,monocarton,0.000,pm,0.050
2989,pm24-tasties lemon pepper cashew-flavourful & crunchy 75 g,pm,packaging,monocarton,0.000,pm,0.050
2990,pm24-tasties macadamianuts monocarton 50 gm,pm,packaging,monocarton,0.000,pm,0.050
2991,pm24-tasties mixed berries trail mix 75 g,pm,packaging,monocarton,0.000,pm,0.050
2992,pm24-tasties mixed dry fruits trail mix 75 g,pm,packaging,monocarton,0.000,pm,0.050
2993,pm24-tasties pecan nuts-iconic american nut 50 g,pm,packaging,monocarton,0.000,pm,0.050
2994,pm24-tasties peri-peri cashew-flavourful & crunchy 75 g,pm,packaging,monocarton,0.000,pm,0.050
2995,pm24-tasties roasted almonds with pink salt-flavourful & crunchy 75 g,pm,packaging,monocarton,0.000,pm,0.050
2996,pm24-tasties smoked almonds-flavourful & crunchy 75 g,pm,packaging,monocarton,0.000,pm,0.050
2997,pm24-tasties trail mix-wholesome monocarton 75 gm,pm,packaging,monocarton,0.000,pm,0.050
2998,pm24-tasties trail mix-wholesome nut mix 75 g,pm,packaging,monocarton,0.000,pm,0.050
2999,pm24-tray 22x16 duplex board 230gsm,pm,packaging,tray,0.000,pm,0.050
3000,pm24-tray 24x15.25 duplex board 230gsm,pm,packaging,tray,0.000,pm,0.050
3001,pm24-tray 26x16.5 duplex board 230gsm,pm,packaging,tray,0.000,pm,0.050
3002,pm24-tray cranival festive greetings box,pm,packaging,tray,0.000,pm,0.050
3003,"pm24-tub rectangle blister top, lid pl-200gm 200 gm",pm,packaging,blister lid,0.000,pm,0.050
3004,pm24-vedaka season greeting blue 5p folding 800gm,pm,packaging,pouch,0.000,pm,0.050
3005,pm24-vedaka seasons green corrogated box 400 gm,pm,packaging,pouch,0.000,pm,0.050
3006,pm24-wholesome millets monocarton,pm,packaging,monocarton,0.000,pm,0.050
3007,pm24-zesque tm  salt & pepper roasted 200 gm,pm,packaging,pouch,0.000,pm,0.050
3008,"pm24 – apollo arabian dates _3-ply printed carton,",pm,packaging,carton,0.000,pm,0.050
3009,"popular raisins, 500 g (b07gr3s1rr)",fg,raisin,raisin - indian,0.500,rpc,0.050
3010,powder black pepper spices,rm,seasoning,seasoning,1.000,bulk,0.050
3011,pregeflo c100,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3012,premia almond salted 100 gm,fg,almond,almond - kernels,0.100,va,0.050
3013,premia almonds smokd-100g,fg,almond,almond - kernels,0.100,va,0.050
3014,premia breakfast mix 100g (100005226),fg,trail mix,trail mix,0.100,va,0.050
3015,premia breakfast mix bulk,fg,trail mix,trail mix,1.000,va,0.050
3016,premia cashew black pepper 100 gm,fg,cashew,cashew - kernel,0.100,va,0.050
3017,premia cashew salted 100 gm,fg,cashew,cashew - kernel,0.100,va,0.050
3018,premia chatpata cranberry 100gm,fg,cranberry,cranberry - whole,0.100,va,0.050
3019,premia indian raisin 100gm,fg,raisin,raisin - indian,0.100,rpc,0.050
3020,premia nuts & seeds mix 100g (100005422),fg,trail mix,trail mix,0.100,va,0.050
3021,premia nuts & seeds mix bulk,fg,trail mix,trail mix,1.000,va,0.050
3022,premia prunes 100gm,fg,prunes,prunes - pitted,0.100,rpc,0.050
3023,premia trail mix 100g (100005227),fg,trail mix,trail mix,0.100,va,0.050
3024,premia trail mix bulk,fg,trail mix,trail mix,1.000,va,0.050
3025,premium shandukhani green raisins,rm,raisin,raisin - shandukhani,1.000,bulk,0.050
3026,premium trail mix 100gm,fg,trail mix,trail mix,0.100,va,0.050
3027,premix-cofee nutribite,rm,miscellaneous - rm,chocolate,1.000,bulk,0.050
3028,premix-salted caramel nutribites,rm,miscellaneous - rm,chocolate,1.000,bulk,0.050
3029,prunes 1kg (b07gr24vn1),fg,prunes,prunes - pitted,1.000,rpc,0.050
3030,prunes 200g (b07gqwrzkn),fg,prunes,prunes - pitted,0.200,rpc,0.050
3031,prunes 500g (b07gqzss53),fg,prunes,prunes - pitted,0.500,rpc,0.050
3032,psyllium husk powder,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3033,pudina cashew,fg,cashew,cashew - kernel,1.000,va,0.050
3034,pudina makhana,fg,makhana,makhana - suta,1.000,va,0.050
3035,pudina makhana 50gm,fg,makhana,makhana - suta,0.050,va,0.050
3036,pudina seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3037,pumpkin seed 12%,rm,seeds,pumpkin,1.000,bulk,0.050
3038,pumpkin seed 200g (b07gqw1hjc),fg,seeds,pumpkin,0.200,rpc,0.050
3039,pumpkin seed ( 5% ),rm,seeds,pumpkin,1.000,bulk,0.050
3040,pumpkin seeds 100g (b07gqrwynp),fg,seeds,pumpkin,0.100,rpc,0.050
3041,pumpkin seeds 500g (b07gqwst7y) fba,fg,seeds,pumpkin,0.500,rpc,0.050
3042,pumpkin seeds roasted,fg,seeds,pumpkin,1.000,bulk,0.050
3043,pumpkin seeds roasted and salted,fg,seeds,pumpkin,1.000,bulk,0.050
3044,quinoa flakes,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3045,quinoa puff base,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3046,qwiksnax almonds & cashews mix-25g,fg,trail mix,trail mix,0.025,va,0.050
3047,qwiksnax cranberries chtpta mix-30g,fg,cranberry,cranberry - sliced,0.030,va,0.050
3048,ragi,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3049,ragi flakes,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3050,ragi puff,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3051,raisin green,rm,raisin,raisin - indian,1.000,bulk,0.050
3052,raisins 200g (b07grbffmr) fba,fg,raisin,raisin - indian,0.200,rpc,0.050
3053,rajgira puff (lahi),rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3054,red dates seedless 500 gm,fg,dates,seedless,0.500,dates rpc,0.050
3055,red kharik dry dates,rm,dates,dry dates,1.000,dates bulk,0.050
3056,rhine valley almond & coffee date bar 50gm,fg,bars & cereals,energy bars,0.050,va,0.050
3057,rhine valley almond & cranberry date bar 50gm,fg,bars & cereals,energy bars,0.050,va,0.050
3058,rhine valley almond & orange dark chocolate date bar 50gm,fg,bars & cereals,energy bars,0.050,va,0.050
3059,rhine valley barbeque trail mix 100gm,fg,trail mix,trail mix,0.100,va,0.050
3060,rhine valley black pepper trail mix 100gm,fg,trail mix,trail mix,0.100,va,0.050
3061,rhine valley fruit & nut date bar 50gm,fg,bars & cereals,energy bars,0.050,va,0.050
3062,rhine valley himalayan pink salt trail mix 100gm,fg,trail mix,trail mix,0.100,va,0.050
3063,rhine valley masala trail mix 100g,fg,trail mix,trail mix,0.100,va,0.050
3064,rhine valley peri peri trail mix 100gm,fg,trail mix,trail mix,0.100,va,0.050
3065,"rhine valley raspberry, almond & dark chocolate date bar 50gm",fg,bars & cereals,energy bars,0.050,va,0.050
3066,rhine valley rose & pistachio date bar 50gm,fg,bars & cereals,energy bars,0.050,va,0.050
3067,rice bran oil,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3068,rice crispy,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3069,rice crispy - 18%,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3070,rice lahi,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3071,roasted black sesame (kale til) seeds,fg,seeds,other seeds,1.000,bulk,0.050
3072,roasted blanched peanut whole,rm,peanuts,peanut - whole,1.000,bulk,0.050
3073,roasted cashew bulk,fg,cashew,cashew - kernel,1.000,rpc,0.050
3074,roasted corn,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3075,roasted flax seeds,fg,seeds,flax,1.000,rpc,0.050
3076,roasted independence almonds bulk,fg,almond,almond - kernels,1.000,rpc,0.050
3077,roasted makhana,fg,makhana,makhana - suta,1.000,rpc,0.050
3078,roasted papad ball 5%,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3079,roasted peanuts,rm,peanuts,peanut - whole,1.000,bulk,0.050
3080,roasted peanuts split,fg,peanuts,peanut - split,1.000,rpc,0.050
3081,roasted poppy seed,fg,seeds,other seeds,1.000,bulk,0.050
3082,roasted & salted almonds,fg,almond,almond - kernels,1.000,va,0.050
3083,roasted & salted almonds 140g,fg,almond,almond - kernels,0.140,va,0.050
3084,roasted & salted almonds 75g,fg,almond,almond - kernels,0.075,va,0.050
3085,roasted & salted almonds 90g,fg,almond,almond - kernels,0.090,va,0.050
3086,roasted & salted almonds bulk,fg,almond,almond - kernels,1.000,va,0.050
3087,roasted & salted cashew,fg,cashew,cashew - kernel,1.000,va,0.050
3088,roasted & salted cashew  140g,fg,cashew,cashew - kernel,0.140,va,0.050
3089,roasted & salted cashew 75gm,fg,cashew,cashew - kernel,0.075,va,0.050
3090,roasted & salted cashew 90gm,fg,cashew,cashew - kernel,0.090,va,0.050
3091,roasted & salted cashew bulk,fg,cashew,cashew - kernel,1.000,va,0.050
3092,roasted salted flax seeds,fg,seeds,flax,1.000,bulk,0.050
3093,roasted & salted pecan nuts 75gm,fg,premium nuts,pecan nuts,0.075,va,0.050
3094,roasted & salted pista 230g,fg,pista,pista - inshell,0.230,va,0.050
3095,roasted & salted pista 75gm,fg,pista,pista - inshell,0.075,va,0.050
3096,roasted white sesame (safed til) seeds,fg,seeds,other seeds,1.000,bulk,0.050
3097,rose petals,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3098,royal delight ajwa dates 250 gms,fg,dates,ajwa,0.250,dates rpc,0.050
3099,royal delight arabian dates 200gm,fg,dates,khalas,0.200,dates rpc,0.050
3100,royal delight arabian dates 250g,fg,dates,khalas,0.250,dates rpc,0.050
3101,royal delight arabian dates 300gm,fg,dates,khalas,0.300,dates rpc,0.050
3102,royal delight arabian dates 500gm,fg,dates,khalas,0.500,dates rpc,0.050
3103,royal delight assorted dates 500gm,fg,dates,assorted,0.500,dates rpc,0.050
3104,royal delight dates ajwa 800g,fg,dates,ajwa,0.800,dates rpc,0.050
3105,royal delight dates medjool medium 250g,fg,dates,medjoul-medium,0.250,dates rpc,0.050
3106,royal delight dates stuffed deri acrylic box 27 pcs,fg,dates,deri,0.300,dates rpc,0.050
3107,royal delight kimia dates 1kg,fg,dates,kimia,1.000,dates rpc,0.050
3108,royal delight kimia dates 350gm,fg,dates,kimia,0.350,dates rpc,0.050
3109,royal delight mabroom dates 250 gms,fg,dates,mabroom,0.250,dates rpc,0.050
3110,royal delight medjool dates 800g,fg,dates,medjoul-general,0.800,dates rpc,0.050
3111,royal delight medjoul dates 250 gms,fg,dates,medjoul-general,0.250,dates rpc,0.050
3112,royal delight medjoul dates 400gm,fg,dates,medjoul-general,0.400,dates rpc,0.050
3113,royal delight oman dates 1 kgs,fg,dates,oman,1.000,dates rpc,0.050
3114,royal delight oman dates 400 gms,fg,dates,fard,0.400,dates rpc,0.050
3115,royal delight safavi dates 250 gms,fg,dates,safavi,0.250,dates rpc,0.050
3116,royal delight safavi dates 5kg,fg,dates,safavi,5.000,dates rpc,0.050
3117,royal delight stuffed medjoul dates 12 pcs,fg,dates,medjoul-general,0.330,va,0.050
3118,royal delight stuffed medjul large dates 12 pieces,fg,dates,medjoul-large,1.000,va,0.050
3119,royal delight stuff medjoul dates 21 pcs,fg,dates,medjoul-general,0.420,va,0.050
3120,royal delight zahidi dates 1 kg,fg,dates,zahidi,1.000,dates rpc,0.050
3121,royal delight zahidi dates 900g,fg,dates,zahidi,0.900,dates rpc,0.050
3122,royal traditions almond 100g,fg,almond,almond - kernels,0.100,rpc,0.050
3123,royal traditions almonds salted 100g,fg,almond,almond - kernels,0.100,va,0.050
3124,royal traditions cashew 100g,fg,cashew,cashew - kernel,0.100,rpc,0.050
3125,royal traditions cashew black pepper 100g,fg,cashew,cashew - kernel,0.100,va,0.050
3126,royal traditions cashew salted 100g,fg,cashew,cashew - kernel,0.100,va,0.050
3127,royal traditions cranberries chatpata 100g,fg,cranberry,cranberry - whole,0.100,va,0.050
3128,royal traditions mahotsav dry fruits 500gm,fg,festive hampers,gifting,0.500,va,0.050
3129,royal traditions plain raisins 100g,fg,raisin,raisin - indian,0.100,rpc,0.050
3130,royal traditions shubhkamna-300g (14179),fg,festive hampers,gifting,0.300,va,0.050
3131,royal traditions tyohar 400gm,fg,festive hampers,gifting,0.400,va,0.050
3132,royal traditions utsav 300g,fg,festive hampers,gifting,0.300,va,0.050
3133,royal traditon snack masala mix 100g,fg,trail mix,trail mix,0.100,va,0.050
3134,royal traditon snack mix chatpata-100g,fg,trail mix,trail mix,0.100,va,0.050
3135,safavi dates almond praline single pc,fg,trail mix,trail mix,0.014,va,0.050
3136,safavi dates pistachio praline single pc,fg,trail mix,trail mix,0.014,va,0.050
3137,safavi grade b,rm,dates,safavi,1.000,dates bulk,0.050
3138,saffron (kesar) - irani,rm,miscellaneous - rm,other misc,0.001,bulk,0.050
3139,salt and pepper cashew bulk,fg,cashew,cashew - kernel,1.000,va,0.050
3140,salted peanuts split,fg,peanuts,peanut - split,1.000,bulk,0.050
3141,salted premium nut mix,fg,trail mix,trail mix,1.000,va,0.050
3142,salt & pepper seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3143,sayer dates,rm,dates,sayer,1.000,dates bulk,0.050
3144,sayer grade b,rm,dates,sayer,1.000,dates bulk,0.050
3145,schezwan seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3146,sea salt dry - roasted macadamia nuts- size 1,fg,premium nuts,macadamia nuts,1.000,bulk,0.050
3147,seedless chopped dry yellow kharik dates,rm,dates,dry dates,1.000,dates bulk,0.050
3148,seed mix,fg,trail mix,trail mix,1.000,va,0.050
3149,seed trail mix,fg,trail mix,trail mix,1.000,va,0.050
3150,seedy sheid- lime chilly 33gm,fg,trail mix,trail mix,0.033,va,0.050
3151,seedy sheid- lime chilly 35gm,fg,trail mix,trail mix,0.035,va,0.050
3152,sesame seeds (white til),rm,seasoning,seasoning,1.000,bulk,0.050
3153,shahi jeera (cumin seeds),rm,spices,whole spices,1.000,bulk,0.050
3154,shahi uphar 300gm,fg,festive hampers,gifting,0.300,va,0.050
3155,shubhkamanyen 180gm,fg,festive hampers,gifting,0.180,va,0.050
3156,sidcot starch,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3157,signature collections 600gm,fg,festive hampers,gifting,0.600,va,0.050
3158,simply thandai 1 kg,fg,trail mix,trail mix,1.000,va,0.050
3159,single safavi stuffed dates,fg,dates,safavi,0.015,dates rpc,0.050
3160,slivered almonds,rm,almond,almond - broken,1.000,bulk,0.050
3162,smoked almonds,fg,almond,almond - kernels,1.000,va,0.050
3163,smoked almonds bulk,fg,almond,almond - kernels,1.000,va,0.050
3164,smoked paprika pecan nuts loose,fg,premium nuts,pecan nuts,1.000,va,0.050
3165,smoke seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3166,smokey bbq cashew bulk,fg,cashew,cashew - kernel,1.000,va,0.050
3167,smokey bbq coated peanuts 200g,fg,peanuts,peanut - coated,0.200,va,0.050
3168,smokey bbq coated peanuts 70gm,fg,peanuts,peanut - coated,0.070,va,0.050
3169,smokey bbq seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3170,snack amor black pepper cashew 170g,fg,cashew,cashew - kernel,0.170,va,0.050
3171,snack amor coated peanuts pudina patakha 100g,fg,peanuts,peanut - coated,0.100,va,0.050
3172,snack amor coated peanuts tangy thai 100g,fg,peanuts,peanut - coated,0.100,va,0.050
3173,snack amor cranberry slice 100 gm,fg,cranberry,cranberry - sliced,0.100,rpc,0.050
3174,snack amor diwali gift box 400gm,fg,festive hampers,gifting,0.400,va,0.050
3175,snack amor dried apricot 200g,fg,apricot,apricot - afghan,0.200,rpc,0.050
3176,snackamor dried blackcurrant 100g,fg,blackcurrant,dried blackcurrant,0.100,rpc,0.050
3177,snack amor dried blueberry 100g,fg,blueberry,blueberry - plain,0.100,rpc,0.050
3178,snack amor dried prunes 200g,fg,prunes,prunes - pitted,0.200,rpc,0.050
3179,snack amor fruit n nut mix 200g,fg,trail mix,trail mix,0.200,va,0.050
3180,snack amor kalmi dates 250g,fg,dates,safavi,0.250,dates rpc,0.050
3181,snack amor macadamia nuts 50g,fg,premium nuts,macadamia nuts,0.050,rpc,0.050
3182,snackamor masala cranberry 150g,fg,cranberry,cranberry - sliced,0.150,va,0.050
3183,snack amor omani dates 250 gm,fg,dates,fard,0.250,dates rpc,0.050
3184,snackamor paan raisins 100g,fg,raisin,raisin - indian,0.100,va,0.050
3185,snack amor popcorn makhana 55 gm,fg,makhana,makhana - suta,0.055,rpc,0.050
3186,snack amor roasted cashew 170 gm,fg,cashew,cashew - kernel,0.170,rpc,0.050
3187,snackamor roasted chia seeds 200g,fg,seeds,chia,0.200,rpc,0.050
3188,snackamor roasted pumpkin seeds 200g,fg,seeds,pumpkin,0.200,rpc,0.050
3189,snackamor roasted salted almonds 170g,fg,almond,almond - kernels,0.170,va,0.050
3190,snackamor roasted salted pistachio 170g,fg,pista,pista - inshell,0.170,va,0.050
3191,snackamor seed mix 175g,fg,trail mix,trail mix,0.175,va,0.050
3192,"snack amor seed mix (unroasted), 175g",fg,trail mix,trail mix,0.175,va,0.050
3193,snack amor trail mix 175g,fg,trail mix,trail mix,0.175,va,0.050
3194,snackania afghan black raisins 230g,fg,raisin,raisin - black,0.230,rpc,0.050
3195,snackania afghan green raisins 230g,fg,raisin,raisin - afghan,0.230,rpc,0.050
3196,snackania ajwa dates 480g,fg,dates,ajwa,0.480,dates rpc,0.050
3197,snackania american almonds 480g,fg,almond,almond - kernels,0.480,rpc,0.050
3198,snackania blueberry 230g,fg,blueberry,blueberry - plain,0.230,rpc,0.050
3199,snackania california pistachio roasted & salted 230g,fg,pista,pista - inshell,0.230,va,0.050
3200,snackania california walnut kernel 800g,fg,walnut,walnut - kernel,0.800,rpc,0.050
3201,snackania cashew 480g,fg,cashew,cashew - kernel,0.480,rpc,0.050
3202,snackania chile walnut kernel 230g,fg,walnut,walnut - kernel,0.230,va,0.050
3203,snackania chile walnut kernel 800g,fg,walnut,walnut - kernel,0.800,va,0.050
3204,snackania cocktail mix 480g,fg,trail mix,trail mix,0.480,va,0.050
3205,snackania cranberry 230g,fg,cranberry,cranberry - whole,0.230,rpc,0.050
3206,snackania fard dates premium 480g,fg,dates,fard,0.480,dates rpc,0.050
3207,snackania green chilli cashew 230g,fg,cashew,cashew - kernel,0.230,va,0.050
3208,snackania irani pistachio roasted & salted 230g,fg,pista,pista - inshell,0.230,va,0.050
3209,snackania khalas dates 480g,fg,dates,khalas,0.480,dates rpc,0.050
3210,snackania safavi dates 480g,fg,dates,safavi,0.480,dates rpc,0.050
3211,snacktive green chilli cashew 250 gm,fg,cashew,cashew - kernel,0.250,va,0.050
3212,solimo cashew 250g (b01lpy9phi)-fba,fg,cashew,cashew - kernel,0.250,rpc,0.050
3213,solimo cashew 500g (b01lpy9ug4) fba,fg,cashew,cashew - kernel,0.500,rpc,0.050
3214,solimo dates 500g (b085ntzmvr),fg,dates,khaneizi,0.500,dates rpc,0.050
3215,solimo fard dates 500gm (b0cz9mc4b3),fg,dates,fard,0.500,dates rpc,0.050
3216,solimo figs 500g (b084429dvd) fba,fg,anjeer,dried figs,0.500,rpc,0.050
3217,solimo preimum almonds 1kg (b01lpy9p2i) - fba,fg,almond,almond - kernels,1.000,rpc,0.050
3218,solimo premium almonds 250g ( b01lpy9xy8 ),fg,almond,almond - kernels,0.250,rpc,0.050
3219,solimo premium dried apricots 500g 9b07pzwp8z1,fg,apricot,apricot - afghan,0.500,rpc,0.050
3220,solimo premium hazelnuts 250g (b07mldjktp) fba,fg,premium nuts,hazelnuts,0.250,rpc,0.050
3221,solimo premium macadamia nuts 250g (b07mld6wfq),fg,premium nuts,macadamia nuts,0.250,rpc,0.050
3222,"solimo premium pecan nuts, 250g (b07mf7k9hd)",fg,premium nuts,pecan nuts,0.250,rpc,0.050
3223,"solimo premium pine nuts, 250g (b07mf7frrg)",fg,premium nuts,pine nuts,0.250,rpc,0.050
3224,solimo premium pista kernels - plain 250g (b07q1z293g),fg,pista,pista - kernel,0.250,rpc,0.050
3225,solimo premium raisin 250g (b01lpyab9o),fg,raisin,raisin - indian,0.250,rpc,0.050
3226,"solimo premium raisins, 500 g (b07rjxw87z)",fg,raisin,raisin - indian,0.500,rpc,0.050
3227,solimo premium walnut kernal 250g (b0754lkdj4),fg,walnut,walnut - kernel,0.250,rpc,0.050
3228,solimo premium walnut kernels 500g (b07lfh2jnr),fg,walnut,walnut - kernel,0.500,rpc,0.050
3229,solimo premium walnut kernels 500g (pack of 2) b07lf8hgdb,fg,walnut,walnut - kernel,1.000,rpc,0.050
3230,solimo premium walnut kernels - broken 500g b07lf8hcll,fg,walnut,walnut - broken,0.500,rpc,0.050
3231,solimo walnut kernels – broken 500g (pack of 2) b07lfjzr4g,fg,walnut,walnut - broken,1.000,rpc,0.050
3232,sour cream and onion seasoning,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3233,sour cream and seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3234,sour & cream cashew bulk,fg,cashew,cashew - kernel,1.000,va,0.050
3235,soya nuggets 570,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3236,spanish tomato seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3237,spar bandhan festive dry fruit box 800g,fg,festive hampers,gifting,0.800,va,0.050
3238,spar select almonds 500g,fg,almond,almond - kernels,0.500,rpc,0.050
3239,strawberry powder,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3240,stuffed dates 1kg,fg,trail mix,trail mix,1.000,va,0.050
3241,stuffed deri dates with almond single,fg,trail mix,trail mix,0.015,va,0.050
3242,stuffed fard dates with almond single,fg,trail mix,trail mix,0.013,va,0.050
3243,stuffed medjoul dates large single pc,fg,dates,medjoul-large,1.000,va,0.050
3244,stuffed medjoul large pc,fg,dates,medjoul-large,1.000,va,0.050
3245,stuffed medjoul large pc with almond,fg,dates,medjoul-large,0.033,va,0.050
3246,stuffed medjoul large pc with cashew,fg,dates,medjoul-large,0.033,va,0.050
3247,stuffed medjoul large pc with dried pomelo,fg,dates,medjoul-large,0.033,va,0.050
3248,stuffed medjoul large pc with hazel nut,fg,dates,medjoul-large,0.033,va,0.050
3249,stuffed medjoul large pc with macadamia,fg,dates,medjoul-large,0.033,va,0.050
3250,stuffed medjoul large pc with orange peel,fg,dates,medjoul-large,0.033,va,0.050
3251,stuffed medjoul large pc with pecan nut,fg,dates,medjoul-large,0.033,va,0.050
3252,stuffed medjoul large pc with pista,fg,dates,medjoul-large,0.033,va,0.050
3253,stuffed medjoul large with ginger single pc,fg,trail mix,trail mix,0.026,va,0.050
3254,sufri wet dates,rm,dates,sufri,1.000,dates bulk,0.050
3255,sugar,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3256,sugar - office,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3257,sugar powder,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3258,sugar powder -tpl,rm,tajir,tajir - other,1.000,bulk,0.050
3259,sukkary dates,rm,dates,sukhary,1.000,dates bulk,0.050
3260,sunflower oil,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3261,sunflower oil in kg,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3262,sunflower seed 100g (b07gr6g24j) fba,fg,seeds,sunflower,0.100,rpc,0.050
3263,sunflower seeds,rm,seeds,sunflower,1.000,bulk,0.050
3264,sunflower seeds 200g (b07gqnln8s) fba,fg,seeds,sunflower,0.200,rpc,0.050
3265,sunflower seeds roasted,fg,seeds,sunflower,1.000,bulk,0.050
3266,sunflower seeds roasted and salted,rm,seeds,sunflower,1.000,bulk,0.050
3267,supreme 800gm,fg,festive hampers,gifting,0.800,va,0.050
3268,sweet amala candy,rm,dehydrated fruits,df - amla,1.000,bulk,0.050
3269,sweet amala candy 5%,rm,dehydrated fruits,df - amla,1.000,bulk,0.050
3270,sweet and spicy pecan,fg,premium nuts,pecan nuts,1.000,va,0.050
3271,sweet chilli macadamia nut,fg,premium nuts,macadamia nuts,1.000,va,0.050
3272,sweet chilli macadamias 100gm,fg,premium nuts,macadamia nuts,0.100,va,0.050
3273,sweet paprika powder,rm,seasoning,seasoning,1.000,bulk,0.050
3274,sweet thai chilli seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3275,tandoori masala,rm,seasoning,seasoning,1.000,bulk,0.050
3276,tandoori seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3277,tangy tomato seasoning,rm,seasoning,seasoning,1.000,bulk,0.050
3278,tapioca starch,rm,miscellaneous - rm,other misc,1.000,bulk,0.050
3279,tasties brazil nut - gems of south africa 50 g,fg,premium nuts,brazil nuts,0.050,rpc,0.050
3280,tasties chilli almonds - flavourful & crunchy 75 g,fg,almond,almond - kernels,0.075,va,0.050
3281,tasties chilli garlic cashew - flavourful & crunchy 75 g,fg,cashew,cashew - kernel,0.075,va,0.050
3282,"tasties coated peanuts - pudina patakha, flavourful & crispy 25 g",fg,peanuts,peanut - coated,0.025,va,0.050
3283,"tasties coated peanuts - tandoori masala, flavourful & crispy 25 g",fg,peanuts,peanut - coated,0.025,va,0.050
3284,"tasties coated peanuts - thai spice, flavourful & crispy 25 g",fg,peanuts,peanut - coated,0.025,va,0.050
3285,tasties hazelnut - a turkish indulgence 50 g,fg,premium nuts,hazelnuts,0.050,rpc,0.050
3286,tasties lemon pepper cashew - flavourful & crunchy 75 g,fg,cashew,cashew - kernel,0.075,va,0.050
3287,tasties macadamia nuts - from south africa 50 g,fg,premium nuts,macadamia nuts,0.050,rpc,0.050
3349,vedaka peri peri cashew 200g (b0bvvrryvc),fg,cashew,cashew - kernel,0.200,va,0.050
3288,"tasties makhanas - barbeque, roasted, vegan & gluten free, 25 g",fg,makhana,makhana - suta,0.025,va,0.050
3289,"tasties makhanas - cheese, roasted, vegan & gluten free 25 g",fg,makhana,makhana - suta,0.025,va,0.050
3290,"tasties makhanas - peri peri, roasted, vegan & gluten free 25 g",fg,makhana,makhana - suta,0.025,va,0.050
3291,"tasties makhanas - tandoori, roasted, vegan & gluten free 25 g",fg,makhana,makhana - suta,0.025,va,0.050
3292,tasties pecan nuts - iconic american nut 50 g,fg,premium nuts,pecan nuts,0.050,rpc,0.050
3293,tasties peri peri cashew - flavourful & crunchy 75 g,fg,cashew,cashew - kernel,0.075,va,0.050
3294,tasties pink salted pistachio - flavourful & crunchy 75 g,fg,pista,pista - inshell,0.075,va,0.050
3295,tasties roasted almonds with pink salt - flavourful & crunchy 75 g,fg,almond,almond - kernels,0.075,va,0.050
3296,tasties smoked almonds - flavourful & crunchy 75 g,fg,almond,almond - kernels,0.075,va,0.050
3297,tasties trail mix - mixed berries 75 g,fg,trail mix,trail mix,0.075,va,0.050
3298,tasties trail mix - mixed dry fruits 75 g,fg,trail mix,trail mix,0.075,va,0.050
3299,tasties trail mix - wholesome nut mix 75 g,fg,trail mix,trail mix,0.075,va,0.050
3300,thai chilly coated peanuts 60gm,fg,peanuts,peanut - coated,0.060,va,0.050
3301,trail mix,fg,trail mix,trail mix,1.000,va,0.050
3302,trail mix bulk,fg,trail mix,trail mix,1.000,va,0.050
3303,trail mix - every health,fg,trail mix,trail mix,1.000,va,0.050
